county,speed_source,pollutantID_2,pollutantID_3,pollutantID_87,pollutantID_100,pollutantID_110
Delta,INRIX_XD,1228.9105367,184.718066,21.96352585,3.964816663,3.603978293
Delta,INRIX_XD_FRC_1_4,1211.2548642,180.113193,21.13132151,3.850983161,3.4997451170000002
Dickinson,Default,761.9662024,102.81662560000001,13.942991899999999,2.227883645,2.024025222
Dickinson,NPMRDS_count,632.5396813,90.1621418,10.77339752,1.923050278,1.746818865
Dickinson,NPMRDS_vht,650.4972427,91.8653076,11.457989249999999,1.9812109230000001,1.799836865
Dickinson,INRIX_XD,678.9380884000001,97.059257,12.5827641,2.107622384,1.915210677
Dickinson,INRIX_XD_FRC_1_4,653.1025058,92.6460778,11.87619005,2.015099133,1.830798583
Eaton,Default,4105.627707,598.317976,69.47489994,12.90578026,11.74117396
Eaton,NPMRDS_count,4159.945525,574.307837,60.49367454,12.31960726,11.20145967
Eaton,NPMRDS_vht,4165.339837,577.753002,61.72482223,12.42259822,11.29577338
Eaton,INRIX_XD,3896.148036,584.549345,63.37859566,12.54663524,11.41507743
Eaton,INRIX_XD_FRC_1_4,3868.490635,579.336941,62.42756696,12.42487028,11.30385617
Emmet,Default,1328.2574348,197.88879337,23.78256398,4.235085586,3.8509028421
Emmet,NPMRDS_count,1198.8155007,192.77241079,22.201857278000002,4.1595265239999994,3.784219736
Emmet,NPMRDS_vht,1207.2490619,191.68742444,22.381406364,4.150536778,3.775642986
Emmet,INRIX_XD,1237.9862396,206.65291537,24.277510001,4.4762357249999996,4.0741093761
Emmet,INRIX_XD_FRC_1_4,1219.4022654,201.65260437,23.671696541,4.37269288,3.9793164971
Genesee,Default,13061.880055,1731.9040830000001,222.58213577,37.62996701,34.19997793
Genesee,NPMRDS_count,13631.762219,1607.857344,180.14433796,34.24928346,31.08442334
Genesee,NPMRDS_vht,13771.522323,1586.154997,174.38350529,33.62507247,30.50895645
Genesee,INRIX_XD,12544.485603,1693.234117,202.25148872,36.52245095,33.19177655
Genesee,INRIX_XD_FRC_1_4,12477.122998,1681.056802,199.95297882,36.2361591,32.93034882
Gladwin,Default,728.7068325,114.5611649,12.438413480000001,2.428566812,2.209555113
Gladwin,NPMRDS_count,791.4796033,110.2131626,11.047752923000001,2.319281868,2.108307855
Gladwin,NPMRDS_vht,823.9138101,111.2941264,11.030503032999999,2.332121249,2.1195515
Gladwin,INRIX_XD,641.3616026,106.994286,11.614294144,2.32065009,2.111877969
Gladwin,INRIX_XD_FRC_1_4,640.1007645000001,106.69449209999999,11.566521384,2.313633727,2.105470765
Gogebic,Default,476.9790969,73.9370747,8.472668200000001,1.558812477,1.417640473
Gogebic,NPMRDS_count,450.7486983,70.4453115,7.43507448,1.470412043,1.33715629
Gogebic,NPMRDS_vht,443.2715613,71.3173851,7.6327289799999996,1.504920116,1.368926915
Gogebic,INRIX_XD,451.6611925,72.7415771,8.255030490000001,1.542717977,1.403287578
Gogebic,INRIX_XD_FRC_1_4,444.23203889999996,71.58015,8.06016032,1.5169071189999999,1.379768538
Grand_traverse,Default,3391.2354537,453.98496,61.390257000000005,9.89857069,8.99355091
Grand_traverse,NPMRDS_count,2942.176265,399.275745,52.2317844,8.79400321,7.98825663
Grand_traverse,NPMRDS_vht,2967.341025,403.57227900000004,53.1859135,8.90675309,8.09124407
Grand_traverse,INRIX_XD,2997.166275,431.931629,55.9920647,9.49523584,8.63082579
Grand_traverse,INRIX_XD_FRC_1_4,2989.232884,428.717086,55.579852,9.42735845,8.56859426
Gratiot,Default,1830.1799372,297.0487941,30.79018925,6.316838861,5.751918403
Gratiot,NPMRDS_count,2109.785246,288.1582727,26.33051636,6.003748643,5.459917325
Gratiot,NPMRDS_vht,2124.0205754,287.3361182,26.13427847,5.964102266,5.423276674
Gratiot,INRIX_XD,1723.5596674,289.6115332,28.48008663,6.161717868,5.61133929
Gratiot,INRIX_XD_FRC_1_4,1718.7782163000002,286.727068,27.99301781,6.090284804,5.545887608
Hillsdale,Default,1327.5050253,194.64842009999998,22.88292434,4.190696734,3.811181681
Hillsdale,NPMRDS_count,1154.1839874,178.4400949,20.17358113,3.887267826,3.535839684
Hillsdale,NPMRDS_vht,1168.9552542000001,180.765037,20.62106942,3.9457553560000003,3.5892199479999998
Hillsdale,INRIX_XD,1231.1287533,197.770971,23.29054696,4.350486531,3.959292114
Hillsdale,INRIX_XD_FRC_1_4,1208.3314772,193.38827,22.66057757,4.259061491,3.8757737150000002
Houghton,Default,909.7875438,128.8662447,16.75216993,2.773170056,2.5200595359999998
Houghton,NPMRDS_count,808.5722456999999,115.6927668,14.29328267,2.491106511,2.2631205910000003
Houghton,NPMRDS_vht,842.0649043999999,119.63202100000001,15.30247889,2.596547095,2.359176625
Houghton,INRIX_XD,808.7166855,121.3030902,15.20842129,2.634580207,2.394731893
Houghton,INRIX_XD_FRC_1_4,801.4046901,119.577878,14.93772783,2.592509414,2.356250119
Huron,Default,1032.6470569,164.0400396,17.72558947,3.478526819,3.164908494
Huron,NPMRDS_count,928.0192577,154.55101820000002,16.079745711,3.303716618,3.0064049379999997
Huron,NPMRDS_vht,936.1696626,158.24830500000002,16.388370727999998,3.3790561919999997,3.075469876
Huron,INRIX_XD,922.1215186000001,157.9651533,17.09425032,3.42632133,3.118775117
Huron,INRIX_XD_FRC_1_4,913.980564,155.7280065,16.82377372,3.380673942,3.076997633
Ingham,Default,7699.45902,1079.935251,132.5539703,23.48196408,21.35702258
Ingham,NPMRDS_count,8228.39248,1014.637582,109.7582138,21.60848031,19.62738767
Ingham,NPMRDS_vht,8107.949485,999.488367,106.2862936,21.20479377,19.259133079999998
Ingham,INRIX_XD,7683.850127,1108.059293,129.2052963,23.978380429999998,21.81160375
Ingham,INRIX_XD_FRC_1_4,7591.587681999999,1092.137616,125.9728786,23.59449884,21.46121813
Ionia,Default,2684.7887651,484.9904628,44.47880969,10.252496602,9.347566835
Ionia,NPMRDS_count,3003.9548522,473.9799915,38.90991714,9.852318464,8.974738707
Ionia,NPMRDS_vht,3009.8228461,472.9783233,38.859043650000004,9.832230479,8.956120462
Ionia,INRIX_XD,2586.6692285,491.6095552,42.44844334,10.320882450000001,9.412254441
Ionia,INRIX_XD_FRC_1_4,2569.4511575,486.7742932,41.65883392,10.21065059,9.311389241
Iosco,Default,948.611954,143.8322733,16.54621304,3.064993434,2.787593777
Iosco,NPMRDS_count,871.5813476,150.0712777,16.56443962,3.222562721,2.93397064
Iosco,NPMRDS_vht,891.9110513,155.4090071,17.26365923,3.339073311,3.040631419
Iosco,INRIX_XD,838.8904895,135.8656288,15.1923772,2.929080241,2.664798743
Iosco,INRIX_XD_FRC_1_4,832.1739372,134.11079339999998,14.93720355,2.890258021,2.629288172
Iron,Default,408.8029623,67.1303866,7.116337021,1.4027863010000001,1.276330858
Iron,NPMRDS_count,376.12340361,65.62094135,6.431631354,1.365816645,1.243183285
Iron,NPMRDS_vht,374.5919857,67.67954238,6.609312074,1.410044726,1.283848636
Iron,INRIX_XD,383.6367754,68.76171702,7.266801548999999,1.4537307359999998,1.323600505
Iron,INRIX_XD_FRC_1_4,370.5555447,65.12378654,6.841036014,1.379687553,1.255826896
Isabella,Default,2527.287574,408.0538595,42.89740243,8.710090537000001,7.932241397
Isabella,NPMRDS_count,2908.546568,394.7414402,35.6765316,8.200135307,7.457798981
Isabella,NPMRDS_vht,2921.3672593,396.1767772,35.86815533,8.230160749,7.485135348
